username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Club_Colombia,27/9/19 19:00,1,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Sg0cTvwDK5,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734721570103296
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/kzTumH2qkp,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734721507225600
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/92iVfPYRcD,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734721322676225
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/6HjG8BtcsL,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734721117118464
Club_Colombia,27/9/19 19:00,1,1,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/7slQbNWJey,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734720773181441
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/1rG6K39LoE,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734720555114496
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Md6DT50bUi,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734720462848000
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/ILyAM27aoB,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734720446054400
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/wJ2QOnM7WU,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734720131452929
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Fw5JWwYCgf,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734719753949184
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/ekO5r7Ozml,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734719640760320
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/mpENjxCRSG,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734719292575744
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/SvVkdgp5pE,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734719133249536
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/2Icqgh59NV,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734718617292802
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/2qsNbdumy8,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734718382469120
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/6axFjz0Smb,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734718285942785
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Ye3CsX6Km8,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734718042730496
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/sZsCfePKnN,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734717770043392
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/2xxY0sSBF6,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734717489106944
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/YZM9M0LDKd,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734717472292864
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/dzN3QLgNgI,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734717237448707
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/lTMgXtdTba,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734717094805504
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/U75Tk6xcIR,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734716620804097
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/mC0ANALjku,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734716415344641
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/mwoJSsq259,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734716402724864
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/nABkZJ2eFz,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734716268498945
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/dq1dbEVHKx,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734716008452096
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/1tEiBDhyPq,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734715966554112
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/hgUsOT6ALS,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734715626835968
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/atQL9D1VvM,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734715299680256
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/3h8FUdgF5N,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734715253522432
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/2X75JIR0ka,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734715110912002
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/y2Hp1erony,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734714955681792
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Zjzi0U92Ar,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734714557259776
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/2RE9dAAApp,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734714477568000
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Lg2d6QPqlU,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734713944858624
Club_Colombia,27/9/19 19:00,0,1,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/t09bRacfEZ,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734713835839488
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/f3lqmufYvL,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734713177300992
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/QVkgtVeWNi,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712971759621
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/Rd3wU18FtG,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712745291776
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/gWYIrOBkRH,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712594317312
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/GVlv4HtUpk,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712405528576
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/cXQSSqABcI,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712141303810
Club_Colombia,27/9/19 19:00,1,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/PjIEV8nLnU,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734712061620225
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/AZkRbVHkC2,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734711960977409
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/6XLOLolIR6,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734711692578816
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/qbesDagYlS,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734711340224512
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/GKHmrfb49D,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734710874632192
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/XB5oH7KRck,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734710757187590
Club_Colombia,27/9/19 19:00,0,0,Las fusiones son bienvenidas en el Club Colombia # Oktoberfest2019. Pasate por el Distrito Aguila Fusion y experimenta el sabor de la nueva # AguilaFusionLimon . Consigue tus entradas aqui: http://bit.ly/2lCpHLy .pic.twitter.com/CqUCLEC1pc,,,# Oktoberfest2019 # AguilaFusionLimon,1.18E+18,https://twitter.com/Club_Colombia/status/1177734710648139776
